"图层",X 坐标,"Y 坐标","内容"
"停车位",2349.1367,"2542.4424","路内停车位
012095"
"停车位",2349.1398,"2542.4333","路内停车位
012096"
"停车位",2349.1404,"2542.4304","路内停车位
012097"
"停车位",2349.1416,"2542.4275","路内停车位
012098"
"停车位",2349.1425,"2542.4245","路内停车位
012099"
"停车位",2349.1433,"2542.4213","路内停车位
012100"
"停车位",2349.1442,"2542.4187","路内停车位
0120101"
"停车位",2349.1448,"2542.4158","路内停车位
012102"
"停车位",2349.1426,"2542.4061","路内停车位
012103"
"停车位",2349.1396,"2542.4056","路内停车位
012104"
"停车位",2349.1366,"2542.4052","路内停车位
012105"
"停车位",2349.1336,"2542.4046","路内停车位
012106"
"停车位",2349.1306,"2542.404","路内停车位
012107"
"停车位",2349.1276,"2542.4035","路内停车位
012108"
"停车位",2349.1247,"2542.4028","路内停车位
012109"
"停车位",2349.1216,"2542.4023","路内停车位
012110"
"停车位",2349.1189,"2542.4019","路内停车位
012111"
"停车位",2349.1158,"2542.4013","路内停车位
012112"
"停车位",2349.113,"2542.4006","路内停车位
012113"
"停车位",2349.1011,"2542.3983","路内停车位
012114"
"停车位",2349.098,"2542.3978","路内停车位
012115"
"停车位",2349.0951,"2542.3972","路内停车位
012116"
"停车位",2349.092,"2542.3966","路内停车位
012117"
"停车位",2349.0048,"2542.3802","路内停车位
012118"
"停车位",2349.0018,"2542.3796","路内停车位
012119"
"停车位",2348.9989,"2542.379","路内停车位
012120"
"停车位",2348.9958,"2542.3784","路内停车位
012121"
"停车位",2348.9928,"2542.3779","路内停车位
012122"
"停车位",2348.9898,"2542.3774","路内停车位
012123"
"停车位",2348.9869,"2542.3768","路内停车位
012124"
"停车位",2348.9838,"2542.3762","路内停车位
012125"
"停车位",2348.9812,"2542.3758","路内停车位
012126"
"停车位",2349.0061,"2542.3694","路内停车位
012135"
"停车位",2349.003,"2542.3688","路内停车位
012134"
"停车位",2349.0001,"2542.3683","路内停车位
012133"
"停车位",2348.9971,"2542.3676","路内停车位
012132"
"停车位",2348.9941,"2542.3672","路内停车位
012131"
"停车位",2348.9911,"2542.3666","路内停车位
012130"
"停车位",2348.9882,"2542.366","路内停车位
012129"
"停车位",2348.9851,"2542.3654","路内停车位
012128"
"停车位",2348.9825,"2542.365","路内停车位
012127"
"停车位",2349.0091,"2542.3697","路内停车位
012136"
"停车位",2349.0451,"2542.3082","路内停车位
012137"
"停车位",2349.0441,"2542.3141","路内停车位
012138"
"停车位",2349.043,"2542.32","路内停车位
012139"
"停车位",2349.042,"2542.326","路内停车位
012140"
"停车位",2349.0408,"2542.3319","路内停车位
012141"
"停车位",2349.0381,"2542.3464","路内停车位
012142"
"停车位",2349.0368,"2542.3528","路内停车位
012143"
"停车位",2349.0358,"2542.3588","路内停车位
012144"
"停车位",2349.0348,"2542.3649","路内停车位
012145"
"停车位",2349.047,"2542.3768","路内停车位
012150"
"停车位",2349.044,"2542.3764","路内停车位
012149"
"停车位",2349.0411,"2542.3758","路内停车位
012148"
"停车位",2349.038,"2542.3752","路内停车位
012147"
"停车位",2349.0349,"2542.3749","路内停车位
012146"
"停车位",2349.0615,"2542.3797","路内停车位
012155"
"停车位",2349.0584,"2542.3791","路内停车位
012154"
"停车位",2349.0555,"2542.3786","路内停车位
012153"
"停车位",2349.0524,"2542.3779","路内停车位
012152"
"停车位",2349.0499,"2542.3775","路内停车位
012151"
"停车位",2349.1699,"2542.331","路内停车位
012171"
"停车位",2349.1688,"2542.3368","路内停车位
012172"
"停车位",2349.1621,"2542.3712","路内停车位
012173"
"停车位",2349.161,"2542.3771","路内停车位
012174"
"停车位",2349.1603,"2542.3825","路内停车位
012175"
"停车位",2349.1594,"2542.3877","路内停车位
012176"
"停车位",2349.1713,"2542.4001","路内停车位
012181"
"停车位",2349.1683,"2542.3996","路内停车位
012180"
"停车位",2349.1654,"2542.399","路内停车位
012179"
"停车位",2349.1623,"2542.3984","路内停车位
012178"
"停车位",2349.1591,"2542.3981","路内停车位
012177"
"停车位",2349.1858,"2542.4029","路内停车位
012186"
"停车位",2349.1827,"2542.4024","路内停车位
012185"
"停车位",2349.1798,"2542.4018","路内停车位
012184"
"停车位",2349.1767,"2542.4011","路内停车位
012183"
"停车位",2349.1741,"2542.4008","路内停车位
012182"
"停车位",2349.1886,"2542.4033","路内停车位
012187"
"停车位",2349.1917,"2542.4038","路内停车位
012188"
"停车位",2349.1947,"2542.4044","路内停车位
012189"
"停车位",2349.1976,"2542.4051","路内停车位
012190"
"停车位",2349.2006,"2542.4055","路内停车位
012191"
"停车位",2349.2159,"2542.4085","路内停车位
012196"
"停车位",2349.2129,"2542.408","路内停车位
012195"
"停车位",2349.21,"2542.4074","路内停车位
012194"
"停车位",2349.2069,"2542.4068","路内停车位
012193"
"停车位",2349.2037,"2542.4065","路内停车位
012192"
"停车位",2349.2303,"2542.4113","路内停车位
012201"
"停车位",2349.2273,"2542.4108","路内停车位
012200"
"停车位",2349.2244,"2542.4102","路内停车位
012199"
"停车位",2349.2213,"2542.4096","路内停车位
012198"
"停车位",2349.2187,"2542.4092","路内停车位
012197"
"停车位",2349.2332,"2542.4117","路内停车位
012202"
"停车位",2349.2362,"2542.4122","路内停车位
0121203"
"停车位",2349.2573,"2542.4163","路内停车位
012207"
"停车位",2349.2543,"2542.4158","路内停车位
012206"
"停车位",2349.2514,"2542.4152","路内停车位
012205"
"停车位",2349.2483,"2542.4146","路内停车位
012204"
"停车位",2349.2602,"2542.4167","路内停车位
012208"
"停车位",2349.2632,"2542.4172","路内停车位
0121209"
"停车位",2349.2818,"2542.421","路内停车位
012212"
"停车位",2349.2789,"2542.4204","路内停车位
012211"
"停车位",2349.2758,"2542.4198","路内停车位
012210"
"停车位",2349.2908,"2542.4228","路内停车位
012215"
"停车位",2349.2879,"2542.4222","路内停车位
012214"
"停车位",2349.2848,"2542.4215","路内停车位
012213"
"停车位",2349.2997,"2542.4242","路内停车位
012218"
"停车位",2349.2968,"2542.4237","路内停车位
012217"
"停车位",2349.2937,"2542.423","路内停车位
012216"
"停车位",2349.3086,"2542.4261","路内停车位
012221"
"停车位",2349.3057,"2542.4255","路内停车位
012220"
"停车位",2349.3026,"2542.4249","路内停车位
012219"
"停车位",2349.3176,"2542.4275","路内停车位
012224"
"停车位",2349.3147,"2542.4269","路内停车位
012223"
"停车位",2349.3116,"2542.4263","路内停车位
012222"
"停车位",2349.3202,"2542.4276","路内停车位
012225"
"停车位",2349.3387,"2542.4342","路内停车位
012226"
"停车位",2349.3418,"2542.4353","路内停车位
012227"
"停车位",2349.3447,"2542.4361","路内停车位
012228"
"停车位",2349.3539,"2542.4398","路内停车位
012229"
"停车位",2349.3567,"2542.441","路内停车位
012230"
"停车位",2349.3594,"2542.4422","路内停车位
012231"
"停车位",2349.3622,"2542.4435","路内停车位
012232"
"停车位",2349.3649,"2542.4444","路内停车位
012233"
"停车位",2349.3677,"2542.4456","路内停车位
012234"
"停车位",2349.3706,"2542.4468","路内停车位
012235"
"停车位",2349.3734,"2542.4479","路内停车位
012236"
"停车位",2349.3762,"2542.449","路内停车位
012237"
"停车位",2349.3789,"2542.4502","路内停车位
012238"
"停车位",2349.3818,"2542.4515","路内停车位
012239"
"停车位",2349.3844,"2542.4524","路内停车位
012240"
"停车位",2349.3872,"2542.4536","路内停车位
012241"
"停车位",2349.3901,"2542.4548","路内停车位
012242"
"停车位",2349.3929,"2542.4559","路内停车位
012243"
"停车位",2349.3957,"2542.4569","路内停车位
012244"
"停车位",2349.3985,"2542.458","路内停车位
012245"
"停车位",2349.3183,"2542.4635","路内停车位
013002"
"停车位",2349.3166,"2542.4687","路内停车位
013003"
"停车位",2349.315,"2542.4741","路内停车位
013004"
"停车位",2349.3134,"2542.4792","路内停车位
013005"
"停车位",2349.3097,"2542.49","路内停车位
013007"
"停车位",2349.2869,"2542.5614","路内停车位
013017"
"停车位",2349.2854,"2542.5666","路内停车位
013018"
"停车位",2349.2797,"2542.5847","路内停车位
013019"
"停车位",2349.2782,"2542.5899","路内停车位
013020"
"停车位",2349.2764,"2542.595","路内停车位
013021"
"停车位",2349.2748,"2542.6002","路内停车位
013022"
"停车位",2349.2731,"2542.6059","路内停车位
013023"
"停车位",2349.2716,"2542.6111","路内停车位
013024"
"停车位",2349.2697,"2542.6168","路内停车位
013025"
"停车位",2349.2681,"2542.622","路内停车位
013026"
"停车位",2349.2735,"2542.5765","路内停车位
013027"
"停车位",2349.2594,"2542.5724","路内停车位
013028"
"停车位",2349.2541,"2542.5707","路内停车位
013029"
"停车位",2349.2493,"2542.5691","路内停车位
013030"
"停车位",2349.2441,"2542.5677","路内停车位
013031"
"停车位",2349.2389,"2542.566","路内停车位
013032"
"停车位",2349.2339,"2542.5644","路内停车位
013033"
"停车位",2349.2288,"2542.5628","路内停车位
013034"
"停车位",2349.2238,"2542.5612","路内停车位
013035"
"停车位",2349.2188,"2542.5596","路内停车位
013036"
"停车位",2349.0137,"2542.4406","路内停车位
016005"
"停车位",2349.0155,"2542.4356","路内停车位
016006"
"停车位",2349.0165,"2542.43","路内停车位
016007"
"停车位",2349.0174,"2542.4246","路内停车位
016008"
"停车位",2349.0185,"2542.4189","路内停车位
016009"
"停车位",2349.0195,"2542.4135","路内停车位
016010"
"停车位",2349.0205,"2542.408","路内停车位
016011"
"停车位",2349.4612,"2542.6352","路内停车位
014001"
"停车位",2349.4603,"2542.6299","路内停车位
014002"
"停车位",2349.4571,"2542.6133","路内停车位
014003"
"停车位",2349.4562,"2542.6083","路内停车位
014004"
"停车位",2349.4552,"2542.6025","路内停车位
014005"
"停车位",2349.4542,"2542.5972","路内停车位
014006"
"停车位",2349.2571,"2542.3566","路内停车位
011111"
"停车位",2349.2562,"2542.3627","路内停车位
011112"
"停车位",2349.2553,"2542.3675","路内停车位
011113"
"停车位",2349.2544,"2542.3729","路内停车位
011114"
"停车位",2349.2535,"2542.3785","路内停车位
011115"
"停车位",2349.2526,"2542.384","路内停车位
011116"
"停车位",2349.2517,"2542.3894","路内停车位
011117"
"停车位",2349.2508,"2542.3949","路内停车位
011118"
"停车位",2349.2498,"2542.4004","路内停车位
011119"
"停车位",2349.2488,"2542.4059","路内停车位
011120"
"停车位",2349.3351,"2542.4115","路内停车位
015001"
"停车位",2349.3355,"2542.4054","路内停车位
015002"
"停车位",2349.3245,"2542.3808","路内停车位
015003"
"停车位",2349.3211,"2542.3758","路内停车位
015004"
"停车位",2349.3177,"2542.3703","路内停车位
015005"
"停车位",2349.3143,"2542.3653","路内停车位
015006"
"停车位",2349.3084,"2542.3563","路内停车位
015007"
"停车位",2349.305,"2542.3512","路内停车位
015008"
"停车位",2349.3008,"2542.3467","路内停车位
015009"
"停车位",2349.2961,"2542.3429","路内停车位
015010"
"停车位",2349.2908,"2542.3397","路内停车位
015011"
"停车位",2349.2858,"2542.3371","路内停车位
015012"
"停车位",2349.2797,"2542.3351","路内停车位
015013"
"停车位",2349.2741,"2542.3335","路内停车位
015014"
"停车位",2349.2682,"2542.3325","路内停车位
015015"
"停车位",2349.2622,"2542.3314","路内停车位
015016"
"停车位",2349.2557,"2542.3303","路内停车位
015017"
"停车位",2349.2479,"2542.3288","路内停车位
015018"
"停车位",2349.2418,"2542.3277","路内停车位
015019"
"停车位",2349.2357,"2542.3267","路内停车位
015020"
"停车位",2349.2298,"2542.3255","路内停车位
015021"
"停车位",2349.2237,"2542.3244","路内停车位
015022"
"停车位",2349.2175,"2542.3234","路内停车位
015023"
"停车位",2349.2117,"2542.3222","路内停车位
015024"
"停车位",2349.2056,"2542.321","路内停车位
015025"
"停车位",2349.1994,"2542.32","路内停车位
015026"
"停车位",2349.1935,"2542.3189","路内停车位
015027"
"停车位",2349.1875,"2542.3178","路内停车位
015028"
"停车位",2349.1813,"2542.3165","路内停车位
015029"
"停车位",2349.1758,"2542.3153","路内停车位
015030"
"停车位",2349.1697,"2542.3142","路内停车位
015031"
"停车位",2349.1434,"2542.3093","路内停车位
015032"
"停车位",2349.1379,"2542.3081","路内停车位
015033"
"停车位",2349.1318,"2542.307","路内停车位
015034"
"停车位",2349.1256,"2542.306","路内停车位
015035"
"停车位",2349.12,"2542.3048","路内停车位
015036"
"停车位",2349.1139,"2542.3037","路内停车位
015037"
"停车位",2349.1073,"2542.3027","路内停车位
015038"
"停车位",2349.1018,"2542.3016","路内停车位
015039"
"停车位",2349.0957,"2542.3004","路内停车位
015040"
"停车位",2349.0894,"2542.2993","路内停车位
015041"
"停车位",2349.0839,"2542.2981","路内停车位
015042"
"停车位",2349.0778,"2542.297","路内停车位
015043"
"停车位",2349.0714,"2542.2958","路内停车位
015044"
"停车位",2349.0658,"2542.2947","路内停车位
015045"
"停车位",2349.0597,"2542.2936","路内停车位
015046"
"停车位",2349.0535,"2542.2924","路内停车位
015047"
"停车位",2349.048,"2542.2912","路内停车位
015048"
"停车位",2349.2914,"2542.3525","人行道车位
015049"
"停车位",2349.2928,"2542.3541","人行道车位
015050"
"停车位",2349.2942,"2542.3555","人行道车位
015051"
"停车位",2349.2956,"2542.3573","人行道车位
015052"
"停车位",2349.2969,"2542.3591","人行道车位
015053"
"停车位",2349.298,"2542.3605","人行道车位
015054"
"停车位",2349.2908,"2542.3609","人行道车位
015056"
"停车位",2349.2919,"2542.3628","人行道车位
015057"
"停车位",2349.2934,"2542.3643","人行道车位
015058"
"停车位",2348.5555,"2543.1958","路内停车位
101001"
"停车位",2348.5499,"2543.1964","路内停车位
101002"
"停车位",2348.5441,"2543.1969","路内停车位
101003"
"停车位",2348.5383,"2543.1974","路内停车位
101004"
"停车位",2348.5326,"2543.1981","路内停车位
101005"
"停车位",2348.5093,"2543.2003","路内停车位
101006"
"停车位",2348.5037,"2543.2009","路内停车位
101007"
"停车位",2348.4979,"2543.2014","路内停车位
101008"
"停车位",2348.4921,"2543.2019","路内停车位
101009"
"停车位",2348.4749,"2543.2036","路内停车位
101012"
"停车位",2348.469,"2543.2041","路内停车位
101013"
"停车位",2348.399,"2543.2109","路内停车位
101014"
"停车位",2348.3934,"2543.2115","路内停车位
101015"
"停车位",2348.3876,"2543.212","路内停车位
101016"
"停车位",2348.3817,"2543.2126","路内停车位
101017"
"停车位",2348.376,"2543.213","路内停车位
101018"
"停车位",2348.37,"2543.2134","路内停车位
101019"
"停车位",2348.3644,"2543.214","路内停车位
101020"
"停车位",2348.3586,"2543.2145","路内停车位
101021"
"停车位",2348.3528,"2543.215","路内停车位
101022"
"停车位",2348.3144,"2543.2227","路内停车位
101023"
"停车位",2348.3085,"2543.2232","路内停车位
101024"
"停车位",2348.3027,"2543.2238","路内停车位
101025"
